stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
9549,558-05,"Rondo Matecznego","05",50.036930,19.939910,1,,0,,,0,
12849,558-06,"Rondo Matecznego","06",50.037180,19.940130,1,,0,,,0,
12986,559-03,"Rzemieślnicza","03",50.032660,19.938290,1,,0,,,0,
12985,559-04,"Rzemieślnicza","04",50.033200,19.938840,1,,0,,,0,
17215,560-04,"Łagiewniki SKA","04",50.021840,19.932890,1,,0,,,0,
17218,560-06,"Łagiewniki SKA","06",50.021440,19.931880,1,,0,,,0,
17245,560-09,"Łagiewniki SKA","09",50.020060,19.931670,1,,0,,,0,
17876,561-04,"Kościuszkowców","04",50.016100,19.928580,1,,0,,,0,
18064,561-06,"Kościuszkowców","06",50.016590,19.930150,1,,0,,,0,
9722,562-02,"Borek Fałęcki","02",50.011700,19.927580,1,,0,,,0,
9723,562-03,"Borek Fałęcki","03",50.011910,19.927330,1,,0,,,0,
13062,562-04,"Borek Fałęcki","04",50.011290,19.926720,1,,0,,,0,
13447,562-05,"Borek Fałęcki","05",50.011630,19.926670,1,,0,,,0,
8219,563-01,"Góra Borkowska","01",50.007410,19.924550,1,,0,,,0,
8523,563-02,"Góra Borkowska","02",50.007410,19.925280,1,,0,,,0,
8522,563-03,"Góra Borkowska","03",50.006640,19.924540,1,,0,,,0,
11305,563-05,"Góra Borkowska","05",50.007080,19.925670,1,,0,,,0,
8228,564-01,"Judyma","01",50.001450,19.921790,1,,0,,,0,
8232,564-02,"Judyma","02",50.002400,19.922610,1,,0,,,0,
10135,565-01,"Kąpielowa","01",49.997060,19.919560,1,,0,,,0,
10136,565-02,"Kąpielowa","02",49.997410,19.919950,1,,0,,,0,
10549,565-03,"Kąpielowa","03",49.999010,19.921530,1,,0,,,0,
10550,565-04,"Kąpielowa","04",49.998810,19.921660,1,,0,,,0,
8229,566-01,"Opatkowice","01",49.986490,19.913930,1,,0,,,0,
8381,566-02,"Opatkowice","02",49.987840,19.915100,1,,0,,,0,
10481,567-01,"Ważewskiego","01",49.982920,19.911910,1,,0,,,0,
10480,567-02,"Ważewskiego","02",49.983760,19.912830,1,,0,,,0,
18344,572-02,"Ekospalarnia","02",50.059360,20.078390,1,,0,,,0,
18343,572-01,"Ekospalarnia","01",50.059250,20.078050,1,,0,,,0,
12537,573-01,"Kępa","01",50.055260,20.065710,1,,0,,,0,
12536,573-02,"Kępa","02",50.055700,20.066000,1,,0,,,0,
18254,574-05,"Piaskowa","05",50.094990,19.897610,1,,0,,,0,
12534,575-01,"Zakarnie","01",50.052990,20.061950,1,,0,,,0,
12535,575-02,"Zakarnie","02",50.053030,20.062450,1,,0,,,0,
17258,579-03,"Turowicza","03",50.014540,19.946150,1,,0,,,0,
17271,579-04,"Turowicza","04",50.015040,19.944230,1,,0,,,0,
10171,581-01,"Jugowicka","01",50.007460,19.930280,1,,0,,,0,
10172,581-02,"Jugowicka","02",50.007510,19.930710,1,,0,,,0,
8634,582-01,"Myślenicka","01",50.005770,19.943720,1,,0,,,0,
8216,582-02,"Myślenicka","02",50.004790,19.942930,1,,0,,,0,
8240,582-04,"Myślenicka","04",50.005620,19.945410,1,,0,,,0,
12885,583-03,"Witosa","03",50.012430,19.957140,1,,0,,,0,
12886,583-04,"Witosa","04",50.012820,19.955670,1,,0,,,0,
12518,584-02,"Kurdwanów P+R","02",50.013530,19.949670,1,,0,,,0,
12521,584-04,"Kurdwanów P+R","04",50.014790,19.950200,1,,0,,,0,
13063,584-05,"Kurdwanów P+R","05",50.013670,19.950570,1,,0,,,0,
13663,584-06,"Kurdwanów P+R","06",50.014260,19.949090,1,,0,,,0,
10468,585-01,"Bujaka","01",50.010340,19.948840,1,,0,,,0,
10465,585-02,"Bujaka","02",50.009640,19.948420,1,,0,,,0,
8238,586-01,"Halszki","01",50.005630,19.949590,1,,0,,,0,
8217,586-02,"Halszki","02",50.005510,19.948950,1,,0,,,0,
10139,586-03,"Halszki","03",50.005810,19.947650,1,,0,,,0,
8210,587-01,"Stojałowskiego","01",50.005260,19.954740,1,,0,,,0,
8201,587-02,"Stojałowskiego","02",50.005040,19.956050,1,,0,,,0,
18308,588-02,"Kurdwanów Południe","02",50.004410,19.960350,1,,0,,,0,
13733,589-02,"Tor Kajakowy","02",50.032570,19.829200,1,,0,,,0,
8798,590-01,"Meissnera","01",50.075920,19.979480,1,,0,,,0,
8799,590-02,"Meissnera","02",50.074600,19.979670,1,,0,,,0,
10133,591-01,"Swoszowice Autostrada","01",50.001050,19.941290,1,,0,,,0,
10140,591-02,"Swoszowice Autostrada","02",50.000620,19.942390,1,,0,,,0,
12331,592-01,"Warszewicza","01",49.997460,19.946020,1,,0,,,0,
12332,592-02,"Warszewicza","02",49.998800,19.945860,1,,0,,,0,
12329,593-02,"Swoszowice Szkoła","02",49.993990,19.946740,1,,0,,,0,
13675,593-04,"Swoszowice Szkoła","04",49.994360,19.946070,1,,0,,,0,
10142,594-01,"Wilga","01",49.995120,19.930390,1,,0,,,0,
10131,594-02,"Wilga","02",49.994900,19.930590,1,,0,,,0,
12410,595-01,"Park Zdrojowy","01",49.993150,19.934890,1,,0,,,0,
12409,595-02,"Park Zdrojowy","02",49.992830,19.936230,1,,0,,,0,
12330,596-01,"Merkuriusza Polskiego","01",49.993070,19.938900,1,,0,,,0,
12333,596-02,"Merkuriusza Polskiego","02",49.992690,19.940140,1,,0,,,0,
10145,597-01,"Swoszowice Poczta","01",49.990820,19.942550,1,,0,,,0,
10127,597-02,"Swoszowice Poczta","02",49.990360,19.941350,1,,0,,,0,
10125,598-01,"Pytlasińskiego","01",49.985990,19.940110,1,,0,,,0,
10149,598-02,"Pytlasińskiego","02",49.986710,19.940360,1,,0,,,0,
10151,599-01,"Chałubińskiego","01",49.982950,19.936730,1,,0,,,0,
10123,599-02,"Chałubińskiego","02",49.983120,19.936950,1,,0,,,0,
18030,600-01,"Myśliwska Szkoła","01",50.045550,19.991300,1,,0,,,0,
13492,600-02,"Myśliwska Szkoła","02",50.045630,19.991360,1,,0,,,0,
12335,601-01,"Sawiczewskich","01",49.989630,19.945400,1,,0,,,0,
12328,601-02,"Sawiczewskich","02",49.991370,19.946060,1,,0,,,0,
13728,601-04,"Sawiczewskich","04",49.989910,19.946410,1,,0,,,0,
10150,602-01,"Wróblowice Szkoła","01",49.983990,19.944630,1,,0,,,0,
10124,602-02,"Wróblowice Szkoła","02",49.984550,19.944540,1,,0,,,0,
12411,603-02,"Wróblowice","02",49.980610,19.944400,1,,0,,,0,
13681,603-04,"Wróblowice","04",49.980220,19.944820,1,,0,,,0,
13676,603-06,"Wróblowice","06",49.979320,19.944360,1,,0,,,0,
10470,604-01,"Ukraina","01",49.975350,19.946450,1,,0,,,0,
10463,604-02,"Ukraina","02",49.975730,19.945860,1,,0,,,0,
10543,605-01,"Zbydniowice","01",49.972710,19.947530,1,,0,,,0,
10544,605-02,"Zbydniowice","02",49.972410,19.947120,1,,0,,,0,
10545,605-03,"Zbydniowice","03",49.973240,19.947220,1,,0,,,0,
12412,606-01,"Zbydniowicka","01",49.973480,19.961040,1,,0,,,0,
12407,606-02,"Zbydniowicka","02",49.973470,19.960580,1,,0,,,0,
13753,607-01,"Golkowice Pętla","01",49.973750,19.966640,1,,0,,,0,
13748,607-02,"Golkowice Pętla","02",49.973890,19.967340,2,,0,,,0,
10121,608-01,"Fort Swoszowice","01",49.989060,19.956250,1,,0,,,0,
10110,608-02,"Fort Swoszowice","02",49.989010,19.955980,1,,0,,,0,
10222,609-01,"Landaua","01",49.988420,19.962280,1,,0,,,0,
10223,609-02,"Landaua","02",49.988080,19.963740,1,,0,,,0,
11346,609-04,"Landaua","04",49.988330,19.962250,1,,0,,,0,
10220,610-01,"Rajsko","01",49.987420,19.968490,1,,0,,,0,
10221,610-02,"Rajsko","02",49.986480,19.969680,1,,0,,,0,
10546,611-01,"Geologów","01",49.985030,19.978780,1,,0,,,0,
10547,611-02,"Geologów","02",49.985370,19.977600,1,,0,,,0,
10488,612-01,"Drużbackiej","01",49.982310,19.989330,1,,0,,,0,
10489,612-02,"Drużbackiej","02",49.982060,19.989290,1,,0,,,0,
10449,613-01,"Soboniowice","01",49.979640,19.990140,1,,0,,,0,
10460,613-02,"Soboniowice","02",49.979110,19.988770,1,,0,,,0,
17584,613-03,"Soboniowice","03",49.979920,19.989820,1,,0,,,0,
10596,614-01,"Pod Lipą","01",49.975420,19.986640,1,,0,,,0,
10597,614-02,"Pod Lipą","02",49.975270,19.986540,1,,0,,,0,
13900,616-02,"Węglarska","02",50.039630,19.996680,1,,0,,,0,
8112,617-01,"Kamieńskiego Wiadukt","01",50.031110,19.949140,1,,0,,,0,
8114,617-02,"Kamieńskiego Wiadukt","02",50.031960,19.948420,1,,0,,,0,
8144,618-01,"Kamieńskiego","01",50.028880,19.956900,1,,0,,,0,
8113,618-02,"Kamieńskiego","02",50.029010,19.957550,1,,0,,,0,
10108,620-01,"Makowa","01",50.027070,19.966610,1,,0,,,0,
10096,620-02,"Makowa","02",50.027350,19.965970,1,,0,,,0,
10109,621-01,"Malborska","01",50.026390,19.972980,1,,0,,,0,
10095,621-02,"Malborska","02",50.026500,19.973350,1,,0,,,0,
10170,621-03,"Malborska","03",50.026040,19.974830,1,,0,,,0,
8410,622-01,"Sławka","01",50.026470,19.959790,1,,0,,,0,
8411,622-02,"Sławka","02",50.025700,19.960040,1,,0,,,0,
9542,623-01,"Zajezdnia Wola Duchacka","01",50.023860,19.958630,1,,0,,,0,
8413,623-03,"Zajezdnia Wola Duchacka","03",50.024250,19.960540,1,,0,,,0,
8412,623-04,"Zajezdnia Wola Duchacka","04",50.023330,19.960280,1,,0,,,0,
8147,624-01,"Sułkowskiego","01",50.023480,19.968730,1,,0,,,0,
8137,624-02,"Sułkowskiego","02",50.023800,19.969260,1,,0,,,0,
8138,625-01,"Wola Duchacka","01",50.021020,19.962010,1,,0,,,0,
8145,625-02,"Wola Duchacka","02",50.019710,19.960560,1,,0,,,0,
8146,625-03,"Wola Duchacka","03",50.021260,19.960270,1,,0,,,0,
10116,626-02,"Karpińskiego","02",50.016370,19.963360,1,,0,,,0,
8205,627-03,"Nowosądecka","03",50.014180,19.965030,1,,0,,,0,
8206,627-04,"Nowosądecka","04",50.013780,19.964680,1,,0,,,0,
12852,627-05,"Nowosądecka","05",50.014000,19.966580,1,,0,,,0,
10115,628-01,"Tuchowska","01",50.013170,19.967130,1,,0,,,0,
11170,628-02,"Tuchowska","02",50.013320,19.966590,1,,0,,,0,
10114,629-01,"Bochenka","01",50.010240,19.971140,1,,0,,,0,
10117,629-02,"Bochenka","02",50.010000,19.971240,1,,0,,,0,
10113,630-01,"Łużycka","01",50.008150,19.973990,1,,0,,,0,
10118,630-02,"Łużycka","02",50.007800,19.974560,1,,0,,,0,
8212,631-01,"Piaski Wielkie","01",50.006180,19.982190,1,,0,,,0,
8211,631-02,"Piaski Wielkie","02",50.006090,19.981900,1,,0,,,0,
13668,631-04,"Piaski Wielkie","04",50.005830,19.982940,1,,0,,,0,
10490,632-01,"Niebieska Autostrada","01",49.999140,19.988670,1,,0,,,0,
10491,632-02,"Niebieska Autostrada","02",49.999680,19.988510,1,,0,,,0,
10453,633-01,"Kosocice","01",49.994320,19.989240,1,,0,,,0,
10454,633-02,"Kosocice","02",49.994160,19.989230,1,,0,,,0,
9142,634-03,"Piaski Nowe","03",50.015310,19.971780,1,,0,,,0,
12853,634-04,"Piaski Nowe","04",50.015320,19.970050,1,,0,,,0,
12851,635-03,"Dauna","03",50.019300,19.977750,1,,0,,,0,
12850,635-04,"Dauna","04",50.018550,19.977290,1,,0,,,0,
8369,637-01,"Hallera","01",50.003340,19.995230,1,,0,,,0,
13687,637-03,"Hallera","03",50.003730,19.993600,1,,0,,,0,
10503,638-01,"Słona Woda","01",50.003630,20.003920,1,,0,,,0,
10504,638-02,"Słona Woda","02",50.003450,20.003350,1,,0,,,0,
10444,639-01,"Kosocicka","01",50.004290,20.010820,1,,0,,,0,
10445,639-02,"Kosocicka","02",50.004570,20.011610,1,,0,,,0,
8358,640-01,"Plac Bohaterów Getta","01",50.046630,19.955000,1,,0,,,0,
8359,640-02,"Plac Bohaterów Getta","02",50.046640,19.955090,1,,0,,,0,
12466,642-03,"Podgórze SKA","03",50.041820,19.961120,1,,0,,,0,
12472,642-05,"Podgórze SKA","05",50.042480,19.962440,1,,0,,,0,
13025,642-06,"Podgórze SKA","06",50.042100,19.962710,1,,0,,,0,
13717,642-08,"Podgórze SKA","08",50.041830,19.962540,1,,0,,,0,
12470,642-02,"Podgórze SKA","02",50.041810,19.961480,1,,0,,,0,
12860,643-03,"Cmentarz Podgórski","03",50.039480,19.963610,1,,0,,,0,
12859,643-04,"Cmentarz Podgórski","04",50.038600,19.964870,1,,0,,,0,
12994,644-04,"Dworcowa","04",50.033590,19.970040,1,,0,,,0,
12987,644-05,"Dworcowa","05",50.032560,19.970740,1,,0,,,0,
13001,645-03,"Kabel","03",50.027430,19.975970,1,,0,,,0,
13002,645-04,"Kabel","04",50.027470,19.976230,1,,0,,,0,
10244,646-05,"Bieżanowska","05",50.023540,19.979100,1,,0,,,0,
10245,646-06,"Bieżanowska","06",50.023910,19.978960,1,,0,,,0,
12988,646-09,"Bieżanowska","09",50.023370,19.980460,1,,0,,,0,
12992,646-10,"Bieżanowska","10",50.022800,19.982070,1,,0,,,0,
12989,647-03,"Wlotowa","03",50.018870,19.988110,1,,0,,,0,
12993,647-04,"Wlotowa","04",50.019110,19.988410,1,,0,,,0,
8190,649-03,"Prokocim Szpital","03",50.015060,20.001270,1,,0,,,0,
8608,649-04,"Prokocim Szpital","04",50.014230,20.000120,1,,0,,,0,
12998,649-05,"Prokocim Szpital","05",50.014400,19.997570,1,,0,,,0,
12999,649-06,"Prokocim Szpital","06",50.014460,19.998430,1,,0,,,0,
13329,650-01,"Szpital Uniwersytecki / Instytut Pediatrii","01",50.010250,20.000290,1,,0,,,0,
13330,650-02,"Szpital Uniwersytecki / Instytut Pediatrii","02",50.009970,20.000670,1,,0,,,0,
13327,651-01,"Miejskie Centrum Opieki","01",50.009390,20.003600,1,,0,,,0,
8192,652-01,"Prokocim UJ","01",50.010320,19.992500,1,,0,,,0,
10706,652-02,"Prokocim UJ","02",50.009910,19.992870,1,,0,,,0,
8195,653-01,"Jerzmanowskiego","01",50.009710,20.009250,1,,0,,,0,
8182,653-02,"Jerzmanowskiego","02",50.010640,20.008020,1,,0,,,0,
12367,654-01,"Węzeł Wielicki","01",50.005760,20.018210,1,,0,,,0,
12368,654-02,"Węzeł Wielicki","02",50.006850,20.016540,1,,0,,,0,
12346,654-03,"Węzeł Wielicki","03",50.006110,20.017470,1,,0,,,0,
12351,654-04,"Węzeł Wielicki","04",50.006750,20.017790,1,,0,,,0,
13737,654-06,"Węzeł Wielicki","06",50.005870,20.015570,1,,0,,,0,
12997,655-03,"Teligi","03",50.016620,20.006630,1,,0,,,0,
12995,655-04,"Teligi","04",50.016540,20.006320,1,,0,,,0,
13005,656-03,"Nowy Prokocim","03",50.016030,20.011560,1,,0,,,0,
13004,656-04,"Nowy Prokocim","04",50.015910,20.011750,1,,0,,,0,
8187,657-03,"Ćwiklińskiej","03",50.016100,20.018780,1,,0,,,0,
12996,657-04,"Ćwiklińskiej","04",50.015560,20.020350,1,,0,,,0,
9490,658-02,"Nowy Bieżanów Południe","02",50.012660,20.015470,1,,0,,,0,
13645,664-04,"Bieżanów Szkoła","04",50.018600,20.024670,1,,0,,,0,
12343,665-01,"Duża Góra","01",50.018190,20.027500,1,,0,,,0,
12366,665-02,"Duża Góra","02",50.018000,20.028310,1,,0,,,0,
8414,666-01,"Bieżanów Pomnik","01",50.018240,20.033160,1,,0,,,0,
8415,666-02,"Bieżanów Pomnik","02",50.018370,20.035150,1,,0,,,0,
13644,666-04,"Bieżanów Pomnik","04",50.017870,20.034910,1,,0,,,0,
8074,668-01,"Koszykarska","01",50.052570,19.989900,1,,0,,,0,
8124,668-02,"Koszykarska","02",50.052490,19.988930,1,,0,,,0,
17939,668-03,"Koszykarska","03",50.051710,19.990060,1,,0,,,0,
8125,669-01,"Stoczniowców","01",50.049680,19.983400,1,,0,,,0,
8127,669-02,"Stoczniowców","02",50.048760,19.981020,1,,0,,,0,
8075,669-03,"Stoczniowców","03",50.048520,19.982050,1,,0,,,0,
13671,669-05,"Stoczniowców","05",50.049490,19.981280,1,,0,,,0,
8123,670-03,"Kuklińskiego","03",50.045340,19.974720,1,,0,,,0,
8672,670-04,"Kuklińskiego","04",50.045660,19.973180,1,,0,,,0,
11507,670-05,"Kuklińskiego","05",50.044960,19.972050,1,,0,,,0,
12915,670-06,"Kuklińskiego","06",50.044470,19.973250,1,,0,,,0,
13693,670-08,"Kuklińskiego","08",50.044760,19.974410,1,,0,,,0,
12927,671-03,"Gromadzka","03",50.040820,19.976900,1,,0,,,0,
12928,671-04,"Gromadzka","04",50.040500,19.977040,1,,0,,,0,
10855,672-01,"Saska","01",50.044430,19.983540,1,,0,,,0,
8076,672-02,"Saska","02",50.045590,19.983730,1,,0,,,0,
8128,672-03,"Saska","03",50.044970,19.984290,1,,0,,,0,
13666,672-05,"Saska","05",50.045310,19.982820,1,,0,,,0,
18029,672-07,"Saska","07",50.045400,19.984910,1,,0,,,0,
8077,673-01,"Szczecińska","01",50.042770,19.989790,1,,0,,,0,
8130,673-02,"Szczecińska","02",50.042330,19.991100,1,,0,,,0,
12926,674-04,"Lipska","04",50.041290,19.983470,1,,0,,,0,
12930,674-05,"Lipska","05",50.040840,19.982450,1,,0,,,0,
12964,674-06,"Lipska","06",50.040510,19.983980,1,,0,,,0,
13661,676-02,"Motyla","02",50.037420,19.997060,1,,0,,,0,
13899,676-04,"Motyla","04",50.037020,19.996360,1,,0,,,0,
13660,677-02,"Płaszów Szkoła","02",50.037220,19.991840,1,,0,,,0,
12917,678-03,"Rzebika","03",50.040690,19.991010,1,,0,,,0,
12929,678-04,"Rzebika","04",50.040250,19.992720,1,,0,,,0,
18161,678-08,"Rzebika","08",50.039750,19.991910,1,,0,,,0,
18144,678-06,"Rzebika","06",50.041450,19.991690,1,,0,,,0,
8135,679-01,"Surzyckiego","01",50.039580,20.003650,1,,0,,,0,
8584,679-02,"Surzyckiego","02",50.038980,20.005350,1,,0,,,0,
13672,679-04,"Surzyckiego","04",50.038900,20.004160,1,,0,,,0,
18305,680-01,"Dąbka","01",50.036470,20.006400,1,,0,,,0,
18304,680-02,"Dąbka","02",50.036150,20.007040,1,,0,,,0,
10838,681-01,"Wydział Farmaceutyczny UJ","01",50.011900,19.993100,1,,0,,,0,
12442,682-01,"Husarska","01",50.043720,20.065620,1,,0,,,0,
12441,682-02,"Husarska","02",50.044550,20.066250,1,,0,,,0,
8161,684-01,"Zajezdnia Płaszów","01",50.035260,20.011710,1,,0,,,0,
10569,684-02,"Zajezdnia Płaszów","02",50.035500,20.011570,1,,0,,,0,
8355,685-01,"Biskupińska","01",50.036300,20.013540,1,,0,,,0,
10494,685-02,"Biskupińska","02",50.036190,20.013770,1,,0,,,0,
9568,686-01,"Albatrosów","01",50.037980,20.017980,1,,0,,,0,
9569,686-02,"Albatrosów","02",50.037520,20.019530,1,,0,,,0,
13650,686-06,"Albatrosów","06",50.037340,20.018200,1,,0,,,0,
17864,687-01,"Botewa","01",50.038140,20.026210,1,,0,,,0,
17869,687-04,"Botewa","04",50.038430,20.026870,1,,0,,,0,
17868,687-02,"Botewa","02",50.037950,20.028110,1,,0,,,0,
10492,688-01,"Rybitwy Sklep","01",50.041520,20.028320,1,,0,,,0,
10493,688-02,"Rybitwy Sklep","02",50.041570,20.028690,1,,0,,,0,
8352,689-01,"Rybitwy Dom Kultury","01",50.042680,20.035150,1,,0,,,0,
8353,689-02,"Rybitwy Dom Kultury","02",50.042830,20.035690,1,,0,,,0,
8350,690-01,"Rybitwy Rozjazd","01",50.046090,20.043810,1,,0,,,0,
8351,690-02,"Rybitwy Rozjazd","02",50.046100,20.044230,1,,0,,,0,
8163,691-01,"Szparagowa","01",50.043100,20.045160,1,,0,,,0,
8164,691-02,"Szparagowa","02",50.044420,20.046050,1,,0,,,0,
8668,691-04,"Szparagowa","04",50.043290,20.045620,1,,0,,,0,
13673,691-06,"Szparagowa","06",50.044410,20.045250,1,,0,,,0,
12363,692-01,"Półłanki","01",50.038670,20.041900,1,,0,,,0,
12362,692-02,"Półłanki","02",50.039140,20.043200,1,,0,,,0,
12364,692-03,"Półłanki","03",50.038030,20.042380,1,,0,,,0,
12499,692-04,"Półłanki","04",50.038230,20.043550,1,,0,,,0,
12339,693-01,"Bazarowa","01",50.034390,20.042150,1,,0,,,0,
12340,693-02,"Bazarowa","02",50.034120,20.042290,1,,0,,,0,
12325,694-01,"Danalówka","01",50.027450,20.039030,1,,0,,,0,
12358,694-02,"Danalówka","02",50.028390,20.039470,1,,0,,,0,
12337,695-01,"Magazynowa","01",50.024970,20.038100,1,,0,,,0,
12338,695-02,"Magazynowa","02",50.025490,20.038400,1,,0,,,0,
8613,696-01,"Domagały","01",50.033030,20.051090,1,,0,,,0,
8614,696-02,"Domagały","02",50.032830,20.053050,1,,0,,,0,
13397,696-03,"Domagały","03",50.032430,20.051830,1,,0,,,0,
18363,697-02,"ks. Targosza","02",50.042790,20.052460,1,,0,,,0,
18362,697-01,"ks. Targosza","01",50.042740,20.053230,1,,0,,,0,
8390,698-01,"Przewóz","01",50.041810,20.061390,1,,0,,,0,
8391,698-02,"Przewóz","02",50.041850,20.063220,1,,0,,,0,
8154,699-01,"Wrobela","01",50.047370,20.065760,1,,0,,,0,
8152,699-02,"Wrobela","02",50.047580,20.066330,1,,0,,,0,
8153,700-01,"Podwierzbie","01",50.047620,20.059970,1,,0,,,0,
10508,701-01,"Łutnia","01",50.040610,20.073720,1,,0,,,0,
10509,701-02,"Łutnia","02",50.040480,20.073280,1,,0,,,0,
12516,702-02,"Nowy Bieżanów P+R","02",50.014970,20.023510,1,,0,,,0,
13061,702-03,"Nowy Bieżanów P+R","03",50.015230,20.023140,1,,0,,,0,
10466,703-01,"Opatkowice Wiadukt","01",49.994920,19.918420,1,,0,,,0,
10467,703-02,"Opatkowice Wiadukt","02",49.994460,19.918400,1,,0,,,0,
12862,706-03,"Ruczaj","03",50.027050,19.906540,1,,0,,,0,
10313,706-04,"Ruczaj","04",50.026760,19.905070,1,,0,,,0,
10626,707-01,"Szczegów","01",49.993160,19.996320,1,,0,,,0,
10455,707-02,"Szczegów","02",49.993670,19.995460,1,,0,,,0,
10452,708-01,"Żelazowskiego","01",49.988620,20.000080,1,,0,,,0,
10456,708-02,"Żelazowskiego","02",49.988410,20.000230,1,,0,,,0,
10451,709-01,"Barycz","01",49.985440,20.002450,1,,0,,,0,
13636,709-03,"Barycz","03",49.984940,20.002380,1,,0,,,0,
10931,710-01,"Bieżanów Granica Miasta","01",50.010840,20.065120,1,,0,,,0,
10932,710-02,"Bieżanów Granica Miasta","02",50.009810,20.064390,1,,0,,,0,
13114,711-02,"Mały Płaszów P+R","02",50.039520,20.000660,1,,0,,,0,
13117,711-03,"Mały Płaszów P+R","03",50.039950,19.999500,1,,0,,,0,
13760,711-05,"Mały Płaszów P+R","05",50.040320,20.000800,1,,0,,,0,
8166,712-01,"Sucharskiego","01",50.017850,20.044040,1,,0,,,0,
8168,712-02,"Sucharskiego","02",50.018350,20.042720,1,,0,,,0,
8197,713-01,"Złocieniowa","01",50.016320,20.050620,1,,0,,,0,
8169,713-02,"Złocieniowa","02",50.016090,20.051160,1,,0,,,0,
12326,716-01,"Cmentarz Bieżanów","01",50.011500,20.024480,1,,0,,,0,
12350,716-02,"Cmentarz Bieżanów","02",50.010010,20.022980,1,,0,,,0,
18307,717-02,"ks. Łaczka","02",50.010190,20.027360,1,,0,,,0,
18306,717-01,"ks. Łaczka","01",50.010100,20.030330,1,,0,,,0,
12545,718-01,"Bieżanów Drożdżownia SKA","01",50.011510,20.036820,1,,0,,,0,
12546,718-02,"Bieżanów Drożdżownia SKA","02",50.011350,20.035700,1,,0,,,0,
13653,719-02,"Drożdżowa","02",50.011920,20.040420,1,,0,,,0,
13634,720-02,"Bieżanów Kaim","02",50.008080,20.045020,1,,0,,,0,
8170,721-01,"Bieżanów Potrzask","01",50.008400,20.052910,1,,0,,,0,
14140,721-02,"Bieżanów Potrzask","02",50.008320,20.052830,1,,0,,,0,
8171,722-01,"Pruszyńskiego","01",50.013700,20.048930,1,,0,,,0,
14141,722-02,"Pruszyńskiego","02",50.013780,20.048630,1,,0,,,0,
13697,723-02,"Nad Drwiną","02",50.032310,20.056890,1,,0,,,0,
10084,724-01,"Kostrze Kapliczka","01",50.027040,19.845190,1,,0,,,0,
10091,724-02,"Kostrze Kapliczka","02",50.026860,19.844430,1,,0,,,0,
10440,725-01,"Tyniecka Autostrada","01",50.021720,19.827030,1,,0,,,0,
10507,725-02,"Tyniecka Autostrada","02",50.021910,19.827660,1,,0,,,0,
18183,725-71,"Tyniecka Autostrada","71",50.020860,19.824980,1,,0,,,0,
10842,726-01,"Żywiecka","01",50.016650,19.921260,1,,0,,,0,
13749,726-02,"Żywiecka","02",50.015720,19.919730,1,,0,,,0,
8625,727-01,"Rynek Fałęcki","01",50.018440,19.923960,1,,0,,,0,
13664,727-02,"Rynek Fałęcki","02",50.017860,19.924200,1,,0,,,0,
10260,728-01,"Kenara","01",49.982010,19.959850,1,,0,,,0,
10261,728-02,"Kenara","02",49.981980,19.960070,1,,0,,,0,
10450,729-01,"Krzemieniecka","01",49.983520,19.995700,1,,0,,,0,
10458,729-02,"Krzemieniecka","02",49.983400,19.995220,1,,0,,,0,
10087,730-01,"Bagienna","01",50.010180,19.840900,1,,0,,,0,
10089,730-02,"Bagienna","02",50.009750,19.841220,1,,0,,,0,
10088,731-01,"Podgórki Tynieckie","01",50.006390,19.844410,1,,0,,,0,
12141,732-01,"Kłuszyńska","01",49.987310,19.913070,1,,0,,,0,
12135,732-02,"Kłuszyńska","02",49.987480,19.913820,1,,0,,,0,
8308,733-01,"Złocień","01",50.021870,20.051240,1,,0,,,0,
13389,733-02,"Złocień","02",50.022770,20.051190,1,,0,,,0,
13390,733-03,"Złocień","03",50.022320,20.050140,1,,0,,,0,
11173,734-01,"Nałkowskiej","01",49.980870,19.874580,1,,0,,,0,
11174,734-02,"Nałkowskiej","02",49.980410,19.873080,1,,0,,,0,
11175,734-03,"Nałkowskiej","03",49.980850,19.873540,1,,0,,,0,
12139,735-01,"Libertowska","01",49.983440,19.889450,1,,0,,,0,
12138,735-02,"Libertowska","02",49.983710,19.890080,1,,0,,,0,
12137,736-01,"Petrażyckiego Osiedle","01",49.984280,19.896320,1,,0,,,0,
12136,736-02,"Petrażyckiego Osiedle","02",49.984300,19.895390,1,,0,,,0,
10158,737-01,"Podgaje","01",49.985980,19.902700,1,,0,,,0,
10157,737-02,"Podgaje","02",49.985990,19.902020,1,,0,,,0,
10482,738-02,"Smoleńskiego","02",49.981550,19.919680,1,,0,,,0,
18065,739-01,"Kępna","01",50.014650,19.916640,1,,0,,,0,
10201,740-01,"Poronińska","01",49.986940,19.918250,1,,0,,,0,
10200,740-02,"Poronińska","02",49.986970,19.916800,1,,0,,,0,
10202,741-01,"Żyzna","01",49.982890,19.885030,1,,0,,,0,
10203,741-02,"Żyzna","02",49.982810,19.884080,1,,0,,,0,
8365,742-01,"Komuny Paryskiej","01",50.007230,19.896400,1,,0,,,0,
8366,742-02,"Komuny Paryskiej","02",50.006800,19.897120,1,,0,,,0,
18055,744-01,"Zbrojarzy","01",50.019660,19.929070,1,,0,,,0,
10876,745-02,"Wielicka Granica Miasta","02",49.998850,20.028710,2,,0,,,0,
