trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_77_trip_3_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_4_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_5_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_6_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_7_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_8_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_9_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_10_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_11_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_12_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_13_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_14_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_15_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_16_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_17_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_18_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_77_trip_19_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_77,shape_3,0
block_77_trip_20_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_77,shape_4,0
block_78_trip_2_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_3_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_4_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_5_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_6_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_7_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_8_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_9_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_10_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_11_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_12_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_13_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_14_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_15_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_16_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_17_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_18_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_78_trip_19_service_1,route_958,service_1,Dworzec Towarowy,"",0,block_78,shape_3,0
block_78_trip_20_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_78,shape_4,0
block_85_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_3_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_4_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_5_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_6_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_7_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_8_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_9_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_10_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_11_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_12_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_13_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_85_trip_14_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_85,shape_23716,0
block_85_trip_15_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_85,shape_29,0
block_86_trip_2_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_4_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_6_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_8_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_10_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_12_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_14_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_16_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_86_trip_18_service_1,route_69,service_1,Górka Narodowa P+R,"",1,block_86,shape_29,0
block_86_trip_19_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_86,shape_23716,0
block_99_trip_2_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_3_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_4_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_5_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_6_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_7_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_8_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_9_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_10_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_11_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_12_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_13_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_14_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_15_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_16_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_17_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_18_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_99_trip_19_service_1,route_809,service_1,Dworzec Towarowy,"",0,block_99,shape_23430,0
block_99_trip_20_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_99,shape_23431,0
block_100_trip_2_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_120,0
block_100_trip_3_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_4_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_5_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_6_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_7_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_8_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_9_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_10_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_11_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_12_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_13_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_14_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_15_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_16_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_17_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_18_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_19_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_20_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_21_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_22_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_23_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_24_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_25_service_1,route_698,service_1,Bardosa,"",1,block_100,shape_23439,0
block_100_trip_26_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_23438,0
block_100_trip_27_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_28_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_29_service_1,route_698,service_1,Pleszów,"",1,block_100,shape_23437,0
block_100_trip_30_service_1,route_698,service_1,Os.Piastów,"",0,block_100,shape_119,0
block_100_trip_31_service_1,route_698,service_1,pl. Centralny,"",1,block_100,shape_23441,0
block_111_trip_2_service_1,route_944,service_1,Wieczysta,"",1,block_111,shape_145,0
block_111_trip_3_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_111,shape_84,0
block_111_trip_4_service_1,route_944,service_1,Wieczysta,"",1,block_111,shape_145,0
block_111_trip_5_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_111,shape_84,0
block_111_trip_8_service_1,route_944,service_1,Wieczysta,"",1,block_111,shape_145,0
block_111_trip_9_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_111,shape_84,0
block_111_trip_10_service_1,route_944,service_1,Wieczysta,"",1,block_111,shape_145,0
block_111_trip_11_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_111,shape_84,0
block_112_trip_2_service_1,route_944,service_1,Wieczysta,"",1,block_112,shape_145,0
block_112_trip_3_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_112,shape_84,0
block_112_trip_4_service_1,route_944,service_1,Wieczysta,"",1,block_112,shape_145,0
block_112_trip_5_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_112,shape_84,0
block_112_trip_8_service_1,route_944,service_1,Wieczysta,"",1,block_112,shape_145,0
block_112_trip_9_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_112,shape_84,0
block_112_trip_10_service_1,route_944,service_1,Wieczysta,"",1,block_112,shape_145,0
block_112_trip_11_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_112,shape_84,0
block_113_trip_2_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_113,shape_84,0
block_113_trip_3_service_1,route_944,service_1,Wieczysta,"",1,block_113,shape_145,0
block_113_trip_4_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_113,shape_84,0
block_113_trip_5_service_1,route_944,service_1,Wieczysta,"",1,block_113,shape_145,0
block_113_trip_8_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_113,shape_84,0
block_113_trip_9_service_1,route_944,service_1,Wieczysta,"",1,block_113,shape_145,0
block_113_trip_10_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_113,shape_84,0
block_113_trip_11_service_1,route_944,service_1,Wieczysta,"",1,block_113,shape_145,0
block_114_trip_2_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_114,shape_84,0
block_114_trip_3_service_1,route_944,service_1,Wieczysta,"",1,block_114,shape_145,0
block_114_trip_4_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_114,shape_84,0
block_114_trip_5_service_1,route_944,service_1,Wieczysta,"",1,block_114,shape_145,0
block_114_trip_8_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_114,shape_84,0
block_114_trip_9_service_1,route_944,service_1,Wieczysta,"",1,block_114,shape_145,0
block_114_trip_10_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_114,shape_84,0
block_114_trip_11_service_1,route_944,service_1,Wieczysta,"",1,block_114,shape_145,0
block_115_trip_2_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_115,shape_84,0
block_115_trip_3_service_1,route_944,service_1,Wieczysta,"",1,block_115,shape_145,0
block_115_trip_4_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_115,shape_84,0
block_115_trip_5_service_1,route_944,service_1,Wieczysta,"",1,block_115,shape_145,0
block_115_trip_8_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_115,shape_84,0
block_115_trip_9_service_1,route_944,service_1,Wieczysta,"",1,block_115,shape_145,0
block_115_trip_10_service_1,route_944,service_1,Nowy Bieżanów P+R,"",0,block_115,shape_84,0
block_115_trip_11_service_1,route_944,service_1,Wieczysta,"",1,block_115,shape_145,0
block_116_trip_2_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_3_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_4_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_5_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_6_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_7_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_8_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_9_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_10_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_11_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_12_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_13_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_14_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_15_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_116_trip_16_service_1,route_63,service_1,Borek Fałęcki,"",1,block_116,shape_23469,0
block_116_trip_17_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_116,shape_23468,0
block_129_trip_2_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_129,shape_40,0
block_129_trip_3_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_129,shape_23470,0
block_129_trip_4_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_129,shape_40,0
block_129_trip_5_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_129,shape_23470,0
block_129_trip_8_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_129,shape_23470,0
block_129_trip_9_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_129,shape_40,0
block_129_trip_10_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_129,shape_23470,0
block_129_trip_11_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_129,shape_40,0
block_130_trip_2_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_130,shape_40,0
block_130_trip_3_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_130,shape_23470,0
block_130_trip_4_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_130,shape_40,0
block_130_trip_7_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_130,shape_40,0
block_130_trip_8_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_130,shape_23470,0
block_130_trip_9_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_130,shape_40,0
block_130_trip_10_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_130,shape_23470,0
block_131_trip_2_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_131,shape_40,0
block_131_trip_3_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_131,shape_23470,0
block_131_trip_4_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_131,shape_40,0
block_131_trip_7_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_131,shape_40,0
block_131_trip_8_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_131,shape_23470,0
block_131_trip_9_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_131,shape_40,0
block_131_trip_10_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_131,shape_23470,0
block_132_trip_2_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_132,shape_40,0
block_132_trip_3_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_132,shape_23470,0
block_132_trip_4_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_132,shape_40,0
block_132_trip_7_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_132,shape_40,0
block_132_trip_8_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_132,shape_23470,0
block_132_trip_9_service_1,route_63,service_1,Kurdwanów P+R,"",1,block_132,shape_40,0
block_132_trip_10_service_1,route_63,service_1,Górka Narodowa P+R,"",0,block_132,shape_23470,0
block_145_trip_2_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_3_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_4_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_5_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_6_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_7_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_8_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_9_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_10_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_11_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_12_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_13_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_14_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_15_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_145_trip_16_service_1,route_70,service_1,Os.Piastów,"",0,block_145,shape_23478,0
block_145_trip_17_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_145,shape_23479,0
block_146_trip_2_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_3_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_146_trip_4_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_5_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_146_trip_6_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_7_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_146_trip_8_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_9_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_146_trip_10_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_11_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_146_trip_12_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_146,shape_23479,0
block_146_trip_13_service_1,route_70,service_1,Os.Piastów,"",0,block_146,shape_23478,0
block_147_trip_2_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_3_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_147_trip_4_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_5_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_147_trip_6_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_7_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_147_trip_8_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_9_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_147_trip_10_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_11_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_147_trip_12_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_147,shape_23479,0
block_147_trip_13_service_1,route_70,service_1,Os.Piastów,"",0,block_147,shape_23478,0
block_148_trip_2_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_3_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_4_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_5_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_6_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_7_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_8_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_9_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_10_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_11_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_12_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_13_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_14_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_15_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_148_trip_16_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_148,shape_23479,0
block_148_trip_17_service_1,route_70,service_1,Os.Piastów,"",0,block_148,shape_23478,0
block_181_trip_2_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_3_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_4_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_5_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_6_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_7_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_8_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_9_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_10_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_11_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_12_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_13_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_14_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_15_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_16_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_17_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_181_trip_18_service_2,route_31,service_2,Salwator,"",0,block_181,shape_23346,0
block_181_trip_19_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_181,shape_23347,0
block_182_trip_2_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_3_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_4_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_5_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_6_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_7_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_8_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_9_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_10_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_11_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_12_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_13_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_14_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_15_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_16_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_17_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_182_trip_18_service_2,route_31,service_2,Salwator,"",0,block_182,shape_23346,0
block_182_trip_19_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_182,shape_23347,0
block_183_trip_2_service_2,route_31,service_2,Salwator,"",0,block_183,shape_23346,0
block_183_trip_3_service_2,route_31,service_2,Wzg. Krzesławickie,"",1,block_183,shape_23347,0
