stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3588,895-02,"Cogiteon","02",50.086410,19.986200,1,,0,,,0
3589,896-01,"Słoneckiego","01",50.089520,19.976870,1,,0,,,0
3591,899-01,"Piltza","01",50.015220,19.892000,1,,0,,,0
3592,899-02,"Piltza","02",50.015310,19.892760,1,,0,,,0
3593,899-04,"Piltza","04",50.015260,19.890300,1,,0,,,0
3594,900-01,"Konopczyńskiego","01",50.014930,19.896850,1,,0,,,0
3595,900-02,"Konopczyńskiego","02",50.014990,19.896880,1,,0,,,0
3598,902-02,"Cmentarz Pleszów","02",50.072250,20.115340,1,,0,,,0
3599,903-01,"Igołomska Zakłady","01",50.074500,20.132360,1,,0,,,0
3600,903-02,"Igołomska Zakłady","02",50.074100,20.133540,1,,0,,,0
3601,904-01,"Rzepakowa","01",50.076220,20.147180,1,,0,,,0
3602,904-02,"Rzepakowa","02",50.076020,20.149070,1,,0,,,0
3603,904-04,"Rzepakowa","04",50.075540,20.149030,1,,0,,,0
3604,905-01,"Promienistych","01",50.088630,19.968510,1,,0,,,0
3605,905-02,"Promienistych","02",50.088270,19.966800,1,,0,,,0
3606,906-01,"Sosabowskiego","01",50.091230,19.932350,1,,0,,,0
3607,906-02,"Sosabowskiego","02",50.091530,19.930410,1,,0,,,0
3610,907-03,"Papierni Prądnickich","03",50.102380,19.957440,1,,0,,,0
3611,907-05,"Papierni Prądnickich","05",50.102050,19.957720,1,,0,,,0
3613,910-01,"Fort Skotniki","01",50.006660,19.871260,1,,0,,,0
3614,910-02,"Fort Skotniki","02",50.006670,19.869410,1,,0,,,0
3615,911-01,"Kantorowicka","01",50.098930,20.067210,1,,0,,,0
3616,912-01,"Grębałów","01",50.097270,20.073280,1,,0,,,0
3617,913-02,"Folwarczna","02",50.100520,20.076520,1,,0,,,0
3622,916-01,"Marycjusza","01",50.098450,20.025140,1,,0,,,0
3623,916-02,"Marycjusza","02",50.098230,20.025450,1,,0,,,0
3624,917-01,"Zalew Zesławice","01",50.104240,20.033090,1,,0,,,0
3625,917-02,"Zalew Zesławice","02",50.104130,20.033090,1,,0,,,0
3682,921-02,"Rondo Mogilskie Opera","02",50.065660,19.957550,1,,0,,,0
3696,413-03,"Lekarska","03",50.086540,19.938830,1,,0,,,0
3701,922-01,"ZDMK","01",50.063660,20.008800,1,,0,,,0
3702,922-02,"ZDMK","02",50.063770,20.008140,1,,0,,,0
3704,923-02,"Galicyjska","02",50.058100,20.006500,1,,0,,,0
3711,929-01,"Reja","01",50.084470,19.942300,1,,0,,,0
3712,930-02,"Żabiniec","02",50.084450,19.947100,1,,0,,,0
3713,931-02,"Żmujdzka","02",50.086260,19.947600,1,,0,,,0
3714,932-02,"Bobrzeckiej","02",50.088570,19.941400,1,,0,,,0
3725,7524-71,"Łempickiego","71",50.078420,20.061230,1,,0,,,0
3726,7524-72,"Łempickiego","72",50.078300,20.060010,1,,0,,,0
3747,937-01,"Wilczy Stok","01",50.068190,19.853170,1,,0,,,0
3748,937-02,"Wilczy Stok","02",50.068230,19.853080,1,,0,,,0
3756,837-01,"Plac Na Stawach","01",50.055090,19.920530,1,,0,,,0
3796,392-03,"Pasternik","03",50.097580,19.867940,1,,0,,,0
3811,939-01,"Park Tetmajera","01",50.094290,19.865900,1,,0,,,0
3812,940-01,"Truszkowskiego","01",50.089660,19.871700,1,,0,,,0
3813,941-01,"Muzeum Rydlówka","01",50.087570,19.876200,1,,0,,,0
3814,942-01,"Pod Strzechą","01",50.086280,19.880280,1,,0,,,0
3841,285-02,"Elektrociepłownia","02",50.050350,20.005160,1,,0,,,0
3844,923-03,"Galicyjska","03",50.057970,20.005460,1,,0,,,0
3845,924-01,"Ciesielskiego","01",50.062220,20.013810,1,,0,,,0
3846,924-02,"Ciesielskiego","02",50.061670,20.014230,1,,0,,,0
3857,484-01,"Architektów Szkoła","01",50.096740,20.060690,1,,0,,,0
3863,270-01,"Sasanek","01",50.072090,20.139770,1,,0,,,0
3864,270-02,"Sasanek","02",50.071650,20.139760,1,,0,,,0
3865,289-03,"Wiklinowa","03",50.056400,20.026080,1,,0,,,0
3873,347-74,"Cichy Kącik","74",50.062430,19.903240,1,,0,,,0
3890,140-05,"Miśnieńska","05",50.095430,19.999300,1,,0,,,0
3891,140-06,"Miśnieńska","06",50.095490,19.999300,1,,0,,,0
3894,875-01,"Wawelska","01",50.096910,20.003590,1,,0,,,0
3895,875-02,"Wawelska","02",50.096860,20.003520,1,,0,,,0
3896,897-01,"Nagłowicka","01",50.097930,19.998630,1,,0,,,0
3897,897-02,"Nagłowicka","02",50.097870,19.998660,1,,0,,,0
3899,7026-72,"Garbarska","72",50.065790,19.934890,1,,0,,,0
3907,484-72,"Architektów Szkoła","72",50.096350,20.058030,1,,0,,,0
