route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"183",1634_PO,1634_14275,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19552,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14280,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19556,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14285,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19560,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14288,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19566,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14292,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19568,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14298,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19572,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14302,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19575,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14305,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19579,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14309,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19586,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14312,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19590,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14315,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19594,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14322,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19596,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14326,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19600,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14328,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19605,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14332,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19608,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14338,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19614,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14340,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19618,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14346,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19622,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"183",1634_PO,1634_14349,"Siwka",,0,183-02,1080148,0,0
"183",1635_PO,1635_19626,"Siwka",,0,183-02,1081744,0,0
"183",1634_PO,1634_14352,"Czyżyny Dworzec",,0,183-02,1080149,0,0
"183",1635_PO,1635_19629,"Czyżyny Dworzec",,0,183-02,1081745,0,0
"184",1634_PO,1634_14652,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19328,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14656,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19332,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14662,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19336,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14666,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19340,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14670,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19344,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14674,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19348,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14678,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19352,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14682,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19356,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14686,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19360,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14690,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19364,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14693,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19368,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14697,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19373,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14701,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19376,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14705,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19379,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14709,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19385,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14713,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19389,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14717,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19393,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14722,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19395,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14727,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19399,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14729,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19403,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14735,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19408,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14740,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19413,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14744,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19417,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14745,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19421,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14750,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19425,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14753,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19430,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14758,"Starowiślna",,0,184-01,1079179,0,0
"184",1635_PO,1635_19432,"Starowiślna",,0,184-01,1080776,0,0
"184",1634_PO,1634_14762,"Prądnik Czerwony P+R",,0,184-01,1079180,0,0
"184",1635_PO,1635_19438,"Prądnik Czerwony P+R",,0,184-01,1080775,0,0
"184",1634_PO,1634_14532,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19752,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14535,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19755,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14539,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19758,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14543,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19762,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14547,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19766,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14552,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19770,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14558,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19777,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14562,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19781,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14566,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19784,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14568,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19786,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14574,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19790,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14578,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19794,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14582,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19798,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14586,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19803,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14589,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19808,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14592,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19812,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14598,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19817,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14602,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19819,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14604,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19822,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14607,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19827,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14611,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19831,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14618,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19834,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14621,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19838,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14624,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19842,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14630,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19847,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14633,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19850,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14636,"Starowiślna",,0,184-02,1079179,0,0
"184",1635_PO,1635_19857,"Starowiślna",,0,184-02,1080776,0,0
"184",1634_PO,1634_14641,"Prądnik Czerwony P+R",,0,184-02,1079180,0,0
"184",1635_PO,1635_19859,"Prądnik Czerwony P+R",,0,184-02,1080775,0,0
"184",1634_PO,1634_14900,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19641,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14904,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19645,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14908,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19649,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14912,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19653,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14916,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19657,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14919,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19660,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14923,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19665,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14928,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19669,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14932,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19673,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14936,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19677,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14939,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19680,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14943,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19684,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14948,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19688,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14952,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19692,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14956,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19696,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14961,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19700,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14965,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19704,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14968,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19708,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14972,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19712,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14976,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19715,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14980,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19718,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14984,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19722,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14989,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19726,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_14992,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19730,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14996,"Starowiślna",,0,184-03,1079179,0,0
"184",1635_PO,1635_19737,"Starowiślna",,0,184-03,1080776,0,0
"184",1634_PO,1634_15000,"Prądnik Czerwony P+R",,0,184-03,1079180,0,0
"184",1635_PO,1635_19741,"Prądnik Czerwony P+R",,0,184-03,1080775,0,0
"184",1634_PO,1634_14785,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19937,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14788,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19941,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14790,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19947,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14795,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19950,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14810,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19955,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14814,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19959,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14818,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19963,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14819,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19967,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14823,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19972,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14827,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19975,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14831,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19980,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14835,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19984,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14839,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19987,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14843,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_19992,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14846,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_19995,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14849,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20000,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14852,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_20001,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14857,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20005,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14863,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_20011,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14867,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20014,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14870,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_20019,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14873,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20022,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14877,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_20025,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14881,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20029,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"184",1634_PO,1634_14887,"Starowiślna",,0,184-04,1079179,0,0
"184",1635_PO,1635_20033,"Starowiślna",,0,184-04,1080776,0,0
"184",1634_PO,1634_14888,"Prądnik Czerwony P+R",,0,184-04,1079180,0,0
"184",1635_PO,1635_20038,"Prądnik Czerwony P+R",,0,184-04,1080775,0,0
"193",1634_PO,1634_15797,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20656,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15801,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20660,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15805,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20664,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15809,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20668,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15814,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20672,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15827,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20684,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15831,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20688,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15836,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20692,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15837,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20696,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15842,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20700,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15845,"Lesisko",,1,193-01,1079863,0,0
"193",1635_PO,1635_20704,"Lesisko",,1,193-01,1081459,0,0
"193",1634_PO,1634_15849,"Górka Narodowa P+R",,0,193-01,1079864,0,0
"193",1635_PO,1635_20708,"Górka Narodowa P+R",,0,193-01,1081458,0,0
"193",1634_PO,1634_15733,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20845,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15737,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20848,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15741,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20853,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15745,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20857,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15749,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20861,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15753,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20865,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15757,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20869,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15761,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20873,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15765,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20877,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15769,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20880,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15774,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20884,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15779,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20888,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15784,"Górka Narodowa P+R",,0,193-02,1079864,0,0
"193",1635_PO,1635_20892,"Górka Narodowa P+R",,0,193-02,1081458,0,0
"193",1634_PO,1634_15785,"Lesisko",,1,193-02,1079863,0,0
"193",1635_PO,1635_20896,"Lesisko",,1,193-02,1081459,0,0
"193",1634_PO,1634_15913,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20776,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15917,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20781,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15921,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20784,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15925,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20788,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15929,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20792,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15936,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20796,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15940,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20800,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15944,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20804,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15948,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20808,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15952,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20812,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15956,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20816,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15960,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20820,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15964,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20824,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15968,"Górka Narodowa P+R",,0,193-03,1079864,0,0
"193",1635_PO,1635_20828,"Górka Narodowa P+R",,0,193-03,1081458,0,0
"193",1634_PO,1634_15972,"Lesisko",,1,193-03,1079863,0,0
"193",1635_PO,1635_20832,"Lesisko",,1,193-03,1081459,0,0
"193",1634_PO,1634_15864,"Lesisko",,1,193-04,1079863,0,0
"193",1635_PO,1635_20973,"Lesisko",,1,193-04,1081459,0,0
"193",1634_PO,1634_15867,"Górka Narodowa P+R",,0,193-04,1079864,0,0
